article_id,demographic_count,relational_count,cultural_count,doi,jstor_url,publicationYear,article_name,primary_subject,journal_title,creator,file_name,wordCount,pageCount
journal-article-10.2307_2094344,10,14,8,10.2307_2094344,https://www.jstor.org/stable/2094344,1975.0,Sex and the Process of Status Attainment: A Comparison of Working Women and Men,Sociology,American Sociological Review,Donald J. Treiman; Kermit Terrell,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094344.txt,15280.0,27.0
journal-article-10.2307_2094345,2,4,5,10.2307_2094345,https://www.jstor.org/stable/2094345,1975.0,Race and Family Social Standing,Sociology,American Sociological Review,William A. Sampson; Peter H. Rossi,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094345.txt,7847.0,14.0
journal-article-10.2307_2094354,16,2,7,10.2307_2094354,https://www.jstor.org/stable/2094354,1973.0,"Trends in the Occupational Mobility of U.S. Men, 1962-1970",Sociology,American Sociological Review,Robert M. Hauser; David L. Featherman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094354.txt,5925.0,9.0
journal-article-10.2307_2094359,0,2,30,10.2307_2094359,https://www.jstor.org/stable/2094359,1973.0,"Social Problems, Problematic Situations, and Quasi-Theories",Sociology,American Sociological Review,John P. Hewitt; Peter M. Hall,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094359.txt,5310.0,8.0
journal-article-10.2307_2094369,44,43,12,10.2307_2094369,https://www.jstor.org/stable/2094369,1976.0,Power and Mobilization in the Urban Community: Reconsidering the Ecological Approach,Sociology,American Sociological Review,James R. Lincoln,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094369.txt,8854.0,15.0
journal-article-10.2307_2094371,7,8,5,10.2307_2094371,https://www.jstor.org/stable/2094371,1976.0,Advanced Capitalism and Black/White Race Relations in the United States: A Split Labor Market Interpretation,Sociology,American Sociological Review,Edna Bonacich,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094371.txt,11008.0,18.0
journal-article-10.2307_2094372,3,7,2,10.2307_2094372,https://www.jstor.org/stable/2094372,1976.0,The Occupational Status Attainment Processes of Males and Females,Sociology,American Sociological Review,Mckee J. McClendon,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094372.txt,7544.0,13.0
journal-article-10.2307_2094373,6,6,1,10.2307_2094373,https://www.jstor.org/stable/2094373,1976.0,Working Wives: 1940-1960,Sociology,American Sociological Review,Linda J. Waite,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094373.txt,9489.0,16.0
journal-article-10.2307_2094377,5,10,1,10.2307_2094377,https://www.jstor.org/stable/2094377,1976.0,Specification of Models for Organizational Effectiveness,Sociology,American Sociological Review,Michael T. Hannan; John H. Freeman; John W. Meyer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094377.txt,4425.0,8.0
journal-article-10.2307_2094378,10,5,3,10.2307_2094378,https://www.jstor.org/stable/2094378,1976.0,School District Effects on Academic Achievement: A Reconsideration,Sociology,American Sociological Review,Karl L. Alexander; Larry J. Griffin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094378.txt,4377.0,9.0
journal-article-10.2307_2094380,1,2,1,10.2307_2094380,https://www.jstor.org/stable/2094380,1976.0,Reply to Form,Sociology,American Sociological Review,Kenneth I. Spenner,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094380.txt,2751.0,6.0
journal-article-10.2307_2094381,0,1,1,10.2307_2094381,https://www.jstor.org/stable/2094381,1976.0,Reply to Spenner,Sociology,American Sociological Review,William H. Form,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094381.txt,1790.0,4.0
journal-article-10.2307_2094398,6,44,2,10.2307_2094398,https://www.jstor.org/stable/2094398,1973.0,Some Methodological Issues in Cohort Analysis of Archival Data,Sociology,American Sociological Review,Karen Oppenheim Mason; William M. Mason; H. H. Winsborough; W. Kenneth Poole,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094398.txt,10384.0,17.0
journal-article-10.2307_2094410,51,1,2,10.2307_2094410,https://www.jstor.org/stable/2094410,1973.0,The Potential for Residential Integration in Cities and Suburbs: Implications for the Busing Controversy,Sociology,American Sociological Review,Albert I. Hermalin; Reynolds Farley,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094410.txt,10486.0,16.0
journal-article-10.2307_2094417,79,6,10,10.2307_2094417,https://www.jstor.org/stable/2094417,1974.0,"Differential Fertility, Unwanted Fertility, and Racial Trends in Occupational Achievement",Sociology,American Sociological Review,Samuel H. Preston,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094417.txt,8460.0,15.0
journal-article-10.2307_2094418,7,15,5,10.2307_2094418,https://www.jstor.org/stable/2094418,1974.0,Unionization and Racial Income Inequality in the Metropolis,Sociology,American Sociological Review,Richard Child Hill,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094418.txt,8411.0,16.0
journal-article-10.2307_2094424,3,3,0,10.2307_2094424,https://www.jstor.org/stable/2094424,1974.0,Productivity Differences Among Scientists: Evidence for Accumulative Advantage,Sociology,American Sociological Review,Paul D. Allison; John A. Stewart,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094424.txt,6966.0,11.0
journal-article-10.2307_2094431,11,6,8,10.2307_2094431,https://www.jstor.org/stable/2094431,1975.0,Why Ascription? Parts of a More or Less Formal Theory of the Functions and Dysfunctions of Sex Roles,Sociology,American Sociological Review,Gerald Marwell,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094431.txt,6089.0,11.0
journal-article-10.2307_2094439,0,4,1,10.2307_2094439,https://www.jstor.org/stable/2094439,1975.0,"""The Internal Stratification of the Working Class"": A Reanalysis",Sociology,American Sociological Review,William H. Form,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094439.txt,2329.0,5.0
journal-article-10.2307_2094445,7,8,2,10.2307_2094445,https://www.jstor.org/stable/2094445,1975.0,The Decomposition of Effects in Path Analysis,Sociology,American Sociological Review,Duane F. Alwin; Robert M. Hauser,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094445.txt,5678.0,11.0
journal-article-10.2307_2094452,3,10,10,10.2307_2094452,https://www.jstor.org/stable/2094452,1975.0,"Parsons on Durkheim, Revisited",Sociology,American Sociological Review,Whitney Pope,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094452.txt,2747.0,5.0
journal-article-10.2307_2094453,2,1,1,10.2307_2094453,https://www.jstor.org/stable/2094453,1975.0,Voluntary Associations and Minority Status: Comment and Extension,Sociology,American Sociological Review,Frank Clemente; William J. Sauer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094453.txt,1407.0,3.0
journal-article-10.2307_2094454,2,7,2,10.2307_2094454,https://www.jstor.org/stable/2094454,1975.0,Compensatory and Ethnic Community Theories: Are They Generalizable?,Sociology,American Sociological Review,"J. Allen Williams, Jr.; Nicholas Babchuk; David R. Johnson",/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094454.txt,2467.0,5.0
journal-article-10.2307_2094462,6,62,9,10.2307_2094462,https://www.jstor.org/stable/2094462,1975.0,Status Inequality and Stress in Marriage,Sociology,American Sociological Review,Leonard I. Pearlin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094462.txt,8523.0,14.0
journal-article-10.2307_2094463,6,12,9,10.2307_2094463,https://www.jstor.org/stable/2094463,1975.0,Generation and Family Effects in Value Socialization,Sociology,American Sociological Review,Vern L. Bengtson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094463.txt,8199.0,14.0
journal-article-10.2307_2094469,3,15,27,10.2307_2094469,https://www.jstor.org/stable/2094469,1976.0,Traditional Religion in Contemporary Society: A Theory of Local-Cosmopolitan Plausibility,Sociology,American Sociological Review,Wade Clark Roof,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094469.txt,7659.0,14.0
journal-article-10.2307_2094470,8,32,17,10.2307_2094470,https://www.jstor.org/stable/2094470,1976.0,Occupational Income and the Effects of Minority Competition and Segregation: A Reanalysis and Some New Evidence,Sociology,American Sociological Review,David Snyder; Paula M. Hudis,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094470.txt,15100.0,26.0
journal-article-10.2307_2094475,22,51,7,10.2307_2094475,https://www.jstor.org/stable/2094475,1976.0,Mainland Control of Manufacturing and Reward for Bilingualism in Puerto Rico,Sociology,American Sociological Review,John Angle,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094475.txt,10501.0,19.0
journal-article-10.2307_2094484,5,6,7,10.2307_2094484,https://www.jstor.org/stable/2094484,1976.0,Ascription: Cui Bono?,Sociology,American Sociological Review,Leon Mayhew; John Finley Scott,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094484.txt,2424.0,4.0
journal-article-10.2307_2094491,6,18,6,10.2307_2094491,https://www.jstor.org/stable/2094491,1978.0,The Causes and Cost of Racial Exclusion from Job Authority,Sociology,American Sociological Review,James R. Kluegel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094491.txt,10972.0,17.0
journal-article-10.2307_2094493,2,32,7,10.2307_2094493,https://www.jstor.org/stable/2094493,1978.0,Determinants and Behavioral Consequences of Psychological Modernity: Empirical Evidence from Costa Rica,Sociology,American Sociological Review,Michael Armer; Larry Isaac,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094493.txt,10435.0,19.0
journal-article-10.2307_2094499,4,55,42,10.2307_2094499,https://www.jstor.org/stable/2094499,1978.0,Style as Social Process,Sociology,American Sociological Review,Barbara Rosenblum,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094499.txt,11110.0,17.0
journal-article-10.2307_2094507,14,26,4,10.2307_2094507,https://www.jstor.org/stable/2094507,1979.0,Sex and Authority in the Workplace: The Causes of Sexual Inequality,Sociology,American Sociological Review,Wendy C. Wolf; Neil D. Fligstein,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094507.txt,11330.0,18.0
journal-article-10.2307_2094509,27,21,2,10.2307_2094509,https://www.jstor.org/stable/2094509,1979.0,"Race, Regional Labor Markets and Earnings",Sociology,American Sociological Review,Toby L. Parcel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094509.txt,10810.0,18.0
journal-article-10.2307_2094510,150,21,12,10.2307_2094510,https://www.jstor.org/stable/2094510,1979.0,Poverty and Infant Mortality in the United States,Sociology,American Sociological Review,Steven L. Gortmaker,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094510.txt,10495.0,18.0
journal-article-10.2307_2094514,0,5,8,10.2307_2094514,https://www.jstor.org/stable/2094514,1979.0,"""Equality, Success, and Social Justice in England and the United States"": A Commentary and Critique",Sociology,American Sociological Review,Alan C. Kerckhoff; Robert Nash Parker,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094514.txt,4519.0,7.0
journal-article-10.2307_2094516,11,0,3,10.2307_2094516,https://www.jstor.org/stable/2094516,1979.0,Another Look at the Black/White Trend in Unemployment Rates,Sociology,American Sociological Review,Kay Oehler,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094516.txt,2279.0,4.0
journal-article-10.2307_2094517,1,0,0,10.2307_2094517,https://www.jstor.org/stable/2094517,1979.0,Still Another Look at Black/White Unemployment: Reply to Oehler,Sociology,American Sociological Review,Edna Bonacich,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094517.txt,1719.0,3.0
journal-article-10.2307_2094520,13,91,15,10.2307_2094520,https://www.jstor.org/stable/2094520,1979.0,The Structure of a National Elite Network,Sociology,American Sociological Review,Gwen Moore,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094520.txt,12345.0,20.0
journal-article-10.2307_2094521,12,15,4,10.2307_2094521,https://www.jstor.org/stable/2094521,1979.0,The Open and Closed Question,Sociology,American Sociological Review,Howard Schuman; Stanley Presser,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094521.txt,12878.0,21.0
journal-article-10.2307_2094525,8,19,92,10.2307_2094525,https://www.jstor.org/stable/2094525,1979.0,Small Groups and Culture Creation: The Idioculture of Little League Baseball Teams,Sociology,American Sociological Review,Gary Alan Fine,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094525.txt,8687.0,13.0
journal-article-10.2307_2094527,22,55,40,10.2307_2094527,https://www.jstor.org/stable/2094527,1979.0,Priest Resignations in a Lazy Monopoly,Sociology,American Sociological Review,John Seidler,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094527.txt,12657.0,21.0
journal-article-10.2307_2094530,10,6,5,10.2307_2094530,https://www.jstor.org/stable/2094530,1979.0,"Changes in the Sex Role Attitudes of Women, 1962-1977: Evidence from a Panel Study",Sociology,American Sociological Review,Arland Thornton; Deborah Freedman,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094530.txt,7544.0,12.0
journal-article-10.2307_2094534,2,5,6,10.2307_2094534,https://www.jstor.org/stable/2094534,1979.0,The Hawthorne Experiments: Re-View,Sociology,American Sociological Review,Richard Herbert Franke,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094534.txt,4667.0,7.0
journal-article-10.2307_2094542,13,2,9,10.2307_2094542,https://www.jstor.org/stable/2094542,1978.0,Sex Differences in Soviet Earnings,Sociology,American Sociological Review,Michael Swafford,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094542.txt,11023.0,17.0
journal-article-10.2307_2094544,20,2,19,10.2307_2094544,https://www.jstor.org/stable/2094544,1978.0,Cross Pressures During Socialization for Medicine,Sociology,American Sociological Review,Israel Adler; Judith T. Shuval,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094544.txt,7515.0,12.0
journal-article-10.2307_2094545,2,9,11,10.2307_2094545,https://www.jstor.org/stable/2094545,1978.0,Stratification in a Dual Economy: A Sectoral Model of Earnings Determination,Sociology,American Sociological Review,E. M. Beck; Patrick M. Horan; Charles M. Tolbert II,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094545.txt,10486.0,17.0
journal-article-10.2307_2094546,4,180,17,10.2307_2094546,https://www.jstor.org/stable/2094546,1978.0,"Power, Equity and Commitment in Exchange Networks",Sociology,American Sociological Review,Karen S. Cook; Richard M. Emerson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094546.txt,10717.0,19.0
journal-article-10.2307_2094547,33,22,42,10.2307_2094547,https://www.jstor.org/stable/2094547,1978.0,Cross-National Diffusion: The Effects of Canadian TV on Rural Minnesota Viewers,Sociology,American Sociological Review,David E. Payne,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094547.txt,9823.0,17.0
journal-article-10.2307_2094548,4,4,8,10.2307_2094548,https://www.jstor.org/stable/2094548,1978.0,Black Political Participation in the United States: Some Recent Evidence,Sociology,American Sociological Review,Nicholas L. Danigelis,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094548.txt,8411.0,16.0
journal-article-10.2307_2094549,0,7,0,10.2307_2094549,https://www.jstor.org/stable/2094549,1978.0,Black Subordination and White Economic Well-Being,Sociology,American Sociological Review,Wayne J. Villemez,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094549.txt,3492.0,5.0
journal-article-10.2307_2094554,42,7,7,10.2307_2094554,https://www.jstor.org/stable/2094554,1977.0,The Group Structure of Cocitation Clusters: A Comparative Study,Sociology,American Sociological Review,Nicholas C. Mullins; Lowell L. Hargens; Pamela K. Hecht; Edward L. Kick,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094554.txt,6166.0,11.0
journal-article-10.2307_2094555,5,4,5,10.2307_2094555,https://www.jstor.org/stable/2094555,1977.0,The Realism of Educational Ambitions in England and the United States,Sociology,American Sociological Review,Alan C. Kerckhoff,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094555.txt,5707.0,9.0
journal-article-10.2307_2094558,4,5,1,10.2307_2094558,https://www.jstor.org/stable/2094558,1977.0,Subjective Class Identification: A Multiple Indicator Approach,Sociology,American Sociological Review,"James R. Kluegel; Royce Singleton, Jr.; Charles E. Starnes",/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094558.txt,5827.0,13.0
journal-article-10.2307_2094560,2,38,5,10.2307_2094560,https://www.jstor.org/stable/2094560,1977.0,"Social Status, Status Inconsistency and Psychological Stress",Sociology,American Sociological Review,Carlton A. Hornung,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094560.txt,7643.0,16.0
journal-article-10.2307_2094561,14,3,11,10.2307_2094561,https://www.jstor.org/stable/2094561,1977.0,Distributive Justice and Earned Income,Sociology,American Sociological Review,Guillermina Jasso; Peter H. Rossi,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094561.txt,8033.0,13.0
journal-article-10.2307_2094564,4,1,2,10.2307_2094564,https://www.jstor.org/stable/2094564,1977.0,"Reply to Bagozzi, Berk, Bohrnstedt, Pope and Ragin, and Wasserman",Sociology,American Sociological Review,James M. Inverarity,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094564.txt,3087.0,5.0
journal-article-10.2307_2094565,6,18,3,10.2307_2094565,https://www.jstor.org/stable/2094565,1977.0,Structural Control Models of Organizational Change: A Replication and Caveat,Sociology,American Sociological Review,Richard L. Daft; Alexander MacMillan,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094565.txt,3054.0,6.0
journal-article-10.2307_2094566,11,4,0,10.2307_2094566,https://www.jstor.org/stable/2094566,1977.0,Reply to Daft and MacMillan,Sociology,American Sociological Review,Norman P. Hummon; Patrick Doreian,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094566.txt,2012.0,3.0
journal-article-10.2307_2094571,16,16,110,10.2307_2094571,https://www.jstor.org/stable/2094571,1977.0,Presidential Address: Countercultures and Social Change,Sociology,American Sociological Review,J. Milton Yinger,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094571.txt,14237.0,21.0
journal-article-10.2307_2094572,0,9,55,10.2307_2094572,https://www.jstor.org/stable/2094572,1977.0,"""Situation"" versus ""Frame"": The ""Interactionist"" and the ""Structuralist"" Analyses of Everyday Life",Sociology,American Sociological Review,George Gonos,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094572.txt,9561.0,14.0
journal-article-10.2307_2094573,5,3,30,10.2307_2094573,https://www.jstor.org/stable/2094573,1977.0,The French Republican Calendar: A Case Study in the Sociology of Time,Sociology,American Sociological Review,Eviatar Zerubavel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094573.txt,6147.0,10.0
journal-article-10.2307_2094576,5,35,22,10.2307_2094576,https://www.jstor.org/stable/2094576,1977.0,Notes on the Criminogenic Hypothesis: A Case Study of the American Liquor Industry,Sociology,American Sociological Review,Norman K. Denzin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094576.txt,10597.0,16.0
journal-article-10.2307_2094577,2,2,26,10.2307_2094577,https://www.jstor.org/stable/2094577,1977.0,"Multiple Roles and Role Strain: Some Notes on Human Energy, Time and Commitment",Sociology,American Sociological Review,Stephen R. Marks,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094577.txt,10636.0,16.0
journal-article-10.2307_2094580,14,14,4,10.2307_2094580,https://www.jstor.org/stable/2094580,1977.0,The Structure of Inequality and the Process of Attainment,Sociology,American Sociological Review,Aage B. Sørensen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094580.txt,9393.0,14.0
journal-article-10.2307_2094581,11,0,0,10.2307_2094581,https://www.jstor.org/stable/2094581,1977.0,City Nondifferences Revisited,Sociology,American Sociological Review,Seymour Spilerman; Richard E. Miller,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094581.txt,3236.0,5.0
journal-article-10.2307_2094582,4,1,2,10.2307_2094582,https://www.jstor.org/stable/2094582,1977.0,Reply to Spilerman and Miller,Sociology,American Sociological Review,Ross M. Stolzenberg,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094582.txt,2382.0,4.0
journal-article-10.2307_2094585,22,68,39,10.2307_2094585,https://www.jstor.org/stable/2094585,1979.0,The Collectivist Organization: An Alternative to Rational-Bureaucratic Models,Sociology,American Sociological Review,Joyce Rothschild-Whitt,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094585.txt,12444.0,19.0
journal-article-10.2307_2094586,11,5,5,10.2307_2094586,https://www.jstor.org/stable/2094586,1979.0,The Religious Switcher in the United States,Sociology,American Sociological Review,Frank Newport,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094586.txt,14888.0,25.0
journal-article-10.2307_2094587,5,70,49,10.2307_2094587,https://www.jstor.org/stable/2094587,1979.0,The Social Organization of the American Business Elite and Participation of Corporation Directors in the Governance of American Institutions,Sociology,American Sociological Review,Michael Useem,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094587.txt,12811.0,20.0
journal-article-10.2307_2094588,32,45,27,10.2307_2094588,https://www.jstor.org/stable/2094588,1979.0,Political Democracy and the Timing of Development,Sociology,American Sociological Review,Kenneth A. Bollen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094588.txt,10427.0,16.0
journal-article-10.2307_2094590,10,21,1,10.2307_2094590,https://www.jstor.org/stable/2094590,1979.0,Intergenerational Occupational Mobility and Fertility: A Reassessment,Sociology,American Sociological Review,Frank D. Bean; Gray Swicegood,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094590.txt,7048.0,12.0
journal-article-10.2307_2094591,25,26,78,10.2307_2094591,https://www.jstor.org/stable/2094591,1979.0,Ethnic Political Mobilization: The Welsh Case,Sociology,American Sociological Review,Charles C. Ragin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094591.txt,9996.0,17.0
journal-article-10.2307_2094592,1,36,76,10.2307_2094592,https://www.jstor.org/stable/2094592,1979.0,Social Learning and Deviant Behavior: A Specific Test of a General Theory,Sociology,American Sociological Review,Ronald L. Akers; Marvin D. Krohn; Lonn Lanza-Kaduce; Marcia Radosevich,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094592.txt,10640.0,20.0
journal-article-10.2307_2094600,36,2,0,10.2307_2094600,https://www.jstor.org/stable/2094600,1977.0,Trends in Racial Inequalities: Have the Gains of the 1960s Disappeared in the 1970s?,Sociology,American Sociological Review,Reynolds Farley,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094600.txt,10430.0,20.0
journal-article-10.2307_2094602,17,10,61,10.2307_2094602,https://www.jstor.org/stable/2094602,1977.0,Political Witch Hunts: The Sacred and the Subversive in Cross-National Perspective,Sociology,American Sociological Review,Albert James Bergesen,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094602.txt,8040.0,14.0
journal-article-10.2307_2094603,13,38,12,10.2307_2094603,https://www.jstor.org/stable/2094603,1977.0,Social Reform Organizations and Subsequent Careers of Participants: A Follow-Up Study of Early Participants in the OEO Legal Services Program,Sociology,American Sociological Review,Howard S. Erlanger,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094603.txt,10427.0,16.0
journal-article-10.2307_2094604,1,33,25,10.2307_2094604,https://www.jstor.org/stable/2094604,1977.0,Insurgency of the Powerless: Farm Worker Movements (1946-1972),Sociology,American Sociological Review,J. Craig Jenkins; Charles Perrow,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094604.txt,11896.0,20.0
journal-article-10.2307_2094605,19,30,3,10.2307_2094605,https://www.jstor.org/stable/2094605,1977.0,"Social Change and the Family: Los Angeles, California, 1850-1870",Sociology,American Sociological Review,Barbara Laslett,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094605.txt,13598.0,24.0
journal-article-10.2307_2094606,2,57,25,10.2307_2094606,https://www.jstor.org/stable/2094606,1977.0,Deterrence as Social Control: The Legal and Extralegal Production of Conformity,Sociology,American Sociological Review,Robert F. Meier; Weldon T. Johnson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094606.txt,7712.0,13.0
journal-article-10.2307_2094610,6,3,0,10.2307_2094610,https://www.jstor.org/stable/2094610,1977.0,Populism and Lynching in Louisiana,Sociology,American Sociological Review,Richard P. Bagozzi,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094610.txt,2131.0,4.0
journal-article-10.2307_2094613,0,1,0,10.2307_2094613,https://www.jstor.org/stable/2094613,1977.0,"Typological Invalidity in ""Generation and Family Effects in Value Socialization""",Sociology,American Sociological Review,Maureen J. McConaghy,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094613.txt,1665.0,4.0
journal-article-10.2307_2094624,21,33,48,10.2307_2094624,https://www.jstor.org/stable/2094624,1978.0,Cultural Effects on Organizational Structure: The Case of Japanese Firms in the United States,Sociology,American Sociological Review,James R. Lincoln; Jon Olson; Mitsuyo Hanada,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094624.txt,11107.0,19.0
journal-article-10.2307_2094625,2,14,0,10.2307_2094625,https://www.jstor.org/stable/2094625,1978.0,White Enrollment Stability and School Desegregation: A Two-Level Analysis,Sociology,American Sociological Review,Michael W. Giles,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094625.txt,9680.0,17.0
journal-article-10.2307_2094628,15,21,20,10.2307_2094628,https://www.jstor.org/stable/2094628,1978.0,Productivity and Academic Position in the Scientific Career,Sociology,American Sociological Review,J. Scott Long,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094628.txt,12285.0,20.0
journal-article-10.2307_2094629,4,12,1,10.2307_2094629,https://www.jstor.org/stable/2094629,1978.0,Occupational Sex Identification and the Assessment of Male and Female Earnings Inequality,Sociology,American Sociological Review,Steven D. McLaughlin,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094629.txt,7461.0,13.0
journal-article-10.2307_2094630,0,4,11,10.2307_2094630,https://www.jstor.org/stable/2094630,1978.0,"Marxist and ""Organizational"" Approaches to Delinquency and the Sociology of Law: Crucial Problems in ""Testing"" the Perspectives",Sociology,American Sociological Review,Pat Lauderdale; Gerald Larson,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094630.txt,2894.0,4.0
journal-article-10.2307_2094631,2,13,19,10.2307_2094631,https://www.jstor.org/stable/2094631,1978.0,Crass Conflict: A Reply to Lauderdale and Larson,Sociology,American Sociological Review,John Hagan; Jeffrey Leon,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094631.txt,2943.0,5.0
journal-article-10.2307_2094632,1,3,0,10.2307_2094632,https://www.jstor.org/stable/2094632,1978.0,On the Use of Historical Documents and Evidence,Sociology,American Sociological Review,Burton B. Silver,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094632.txt,1550.0,3.0
journal-article-10.2307_2094696,7,3,8,10.2307_2094696,https://www.jstor.org/stable/2094696,1978.0,Informed Consent: Consequences for Response Rate and Response Quality in Social Surveys,Sociology,American Sociological Review,Eleanor Singer,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094696.txt,11606.0,19.0
journal-article-10.2307_2094697,1,24,6,10.2307_2094697,https://www.jstor.org/stable/2094697,1978.0,Determinants of Juvenile Court Dispositions: Ascriptive and Achieved Factors in Two Metropolitan Courts,Sociology,American Sociological Review,Lawrence E. Cohen; James R. Kluegel,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094697.txt,8947.0,15.0
journal-article-10.2307_2094700,7,27,26,10.2307_2094700,https://www.jstor.org/stable/2094700,1978.0,Status Generalization: A Review and Some New Data,Sociology,American Sociological Review,"Murray Webster, Jr.; James E. Driskell, Jr.",/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094700.txt,11294.0,17.0
journal-article-10.2307_2094702,134,1,1,10.2307_2094702,https://www.jstor.org/stable/2094702,1978.0,Suburban Social Status: Persistence or Evolution?,Sociology,American Sociological Review,Avery M. Guest,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094702.txt,8270.0,14.0
journal-article-10.2307_2094707,0,2,3,10.2307_2094707,https://www.jstor.org/stable/2094707,1978.0,The Meaning of the IQ-Delinquency Relationship,Sociology,American Sociological Review,Ronald L. Simons,/vol_b/data/jstor_data/ocr/journal-article-10.2307_2094707.txt,2248.0,3.0
